timestamp,device,dns_target,icmp_target,service_host,dns_ms,error_code,icmp_jitter_ms,icmp_loss_pct,icmp_rtt_ms,probe_success,tcp_connect_ms
2026-03-08T14:42:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,61,0,7,0,52,1,50
2026-03-08T14:42:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,52,0,1,0,52,1,64
2026-03-08T14:43:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,52,0,4,0,54,1,60
2026-03-08T14:43:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,7,0,0,0,53,1,62
2026-03-08T14:44:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,7,0,9,0,59,1,74
2026-03-08T14:44:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,49,0,1,0,56,1,48
2026-03-08T14:45:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,0,0,57,1,52
2026-03-08T14:45:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,51,0,5,0,62,1,50
2026-03-08T14:46:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,5,0,17,0,50,1,53
2026-03-08T14:46:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,52,0,10,0,52,1,47
2026-03-08T14:47:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,6,0,10,0,54,1,64
2026-03-08T14:47:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,62,0,0,0,62,1,61
2026-03-08T14:48:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,54,0,16,0,61,1,48
2026-03-08T14:48:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,55,0,0,0,62,1,69
2026-03-08T14:49:01Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,67,0,9,0,58,1,57
2026-03-08T14:49:31Z,temp-aquila,teams.microsoft.com,1.1.1.1,teams.microsoft.com,58,0,11,0,59,1,46
