timestamp,co2,temp,hum
2026-02-18T06:33:55Z,517.00000,14.31601,39.65362
2026-02-18T06:34:15Z,520.00000,14.29732,39.60326
2026-02-18T06:34:35Z,516.00000,14.24392,39.62616
2026-02-18T06:34:55Z,512.00000,14.24392,39.69177
2026-02-18T06:35:15Z,512.00000,14.25727,39.65820
2026-02-18T06:35:35Z,515.00000,14.25727,39.62463
2026-02-18T06:35:55Z,514.00000,14.24659,39.62005
2026-02-18T06:36:15Z,515.00000,14.29465,39.65973
2026-02-18T06:36:35Z,517.00000,14.27596,39.57732
2026-02-18T06:36:55Z,517.00000,14.30800,39.62463
2026-02-18T06:37:15Z,516.00000,14.30800,39.69024
2026-02-18T06:37:35Z,516.00000,14.30266,39.71923
2026-02-18T06:37:55Z,513.00000,14.32403,39.64904
2026-02-18T06:38:15Z,515.00000,14.33471,39.65362
2026-02-18T06:38:35Z,517.00000,14.34272,39.64904
2026-02-18T06:38:55Z,517.00000,14.32403,39.64904
2026-02-18T06:39:15Z,517.00000,14.29732,39.63684
2026-02-18T06:39:35Z,515.00000,14.34005,39.62463
2026-02-18T06:39:55Z,513.00000,14.35874,39.59258
2026-02-18T06:40:15Z,513.00000,14.31067,39.55291
2026-02-18T06:40:35Z,517.00000,14.32135,39.51019
2026-02-18T06:40:55Z,517.00000,14.32937,39.47356
2026-02-18T06:41:15Z,515.00000,14.31334,39.57885
2026-02-18T06:41:35Z,514.00000,14.30800,39.57580
2026-02-18T06:41:55Z,514.00000,14.28130,39.54681
2026-02-18T06:42:15Z,512.00000,14.30800,39.47967
2026-02-18T06:42:35Z,513.00000,14.30800,39.56054
2026-02-18T06:42:55Z,515.00000,14.29732,39.57122
2026-02-18T06:43:15Z,514.00000,14.25727,39.52697
2026-02-18T06:43:35Z,509.00000,14.27062,39.54223
2026-02-18T06:43:55Z,506.00000,14.25460,39.55138
2026-02-18T06:44:15Z,508.00000,14.23323,39.58953
2026-02-18T06:44:35Z,510.00000,14.24659,39.63684
2026-02-18T06:44:55Z,509.00000,14.25193,39.55749
2026-02-18T06:45:15Z,510.00000,14.27863,39.60326
2026-02-18T06:45:35Z,510.00000,14.25460,39.63226
2026-02-18T06:45:55Z,510.00000,14.24392,39.56207
2026-02-18T06:46:15Z,505.00000,14.24392,39.62616
2026-02-18T06:46:35Z,508.00000,14.27062,39.63989
2026-02-18T06:46:55Z,504.00000,14.25460,39.63226
2026-02-18T06:47:15Z,506.00000,14.23323,39.68719
2026-02-18T06:47:35Z,506.00000,14.21721,39.71161
2026-02-18T06:47:55Z,510.00000,14.27863,39.71618
2026-02-18T06:48:15Z,512.00000,14.23056,39.64447
2026-02-18T06:48:35Z,511.00000,14.23323,39.62157
2026-02-18T06:48:55Z,510.00000,14.27062,39.63989
2026-02-18T06:49:15Z,513.00000,14.25727,39.59258
2026-02-18T06:49:35Z,511.00000,14.27329,39.61700
2026-02-18T06:49:55Z,510.00000,14.28397,39.58953
2026-02-18T06:50:15Z,504.00000,14.24392,39.64294
2026-02-18T06:50:35Z,505.00000,14.28664,39.50103
2026-02-18T06:50:55Z,507.00000,14.29198,39.50408
2026-02-18T06:51:15Z,508.00000,14.30800,39.52850
2026-02-18T06:51:35Z,508.00000,14.28130,39.48272
2026-02-18T06:51:58Z,506.00000,14.30266,39.47662
2026-02-18T06:52:15Z,505.00000,14.28664,39.46899
2026-02-18T06:52:35Z,503.00000,14.28931,39.46288
2026-02-18T06:52:55Z,508.00000,14.31067,39.48882
2026-02-18T06:53:15Z,510.00000,14.32403,39.51934
2026-02-18T06:53:35Z,512.00000,14.31868,39.54986
2026-02-18T06:53:55Z,512.00000,14.32135,39.54223
2026-02-18T06:54:15Z,511.00000,14.28397,39.54070
2026-02-18T06:54:35Z,513.00000,14.26795,39.54986
2026-02-18T06:54:55Z,513.00000,14.25994,39.55291
2026-02-18T06:55:15Z,513.00000,14.27062,39.60784
2026-02-18T06:55:35Z,518.00000,14.29198,39.63379
2026-02-18T06:55:55Z,520.00000,14.31334,39.61089
2026-02-18T06:56:15Z,521.00000,14.28664,39.54986
2026-02-18T06:56:35Z,521.00000,14.26261,39.59563
2026-02-18T06:56:55Z,526.00000,14.27062,39.65515
2026-02-18T06:57:15Z,521.00000,14.26795,39.66278
2026-02-18T06:57:35Z,519.00000,14.24659,39.70092
2026-02-18T06:57:55Z,521.00000,14.28664,39.71161
2026-02-18T06:58:15Z,521.00000,14.25460,39.66430
2026-02-18T06:58:35Z,520.00000,14.26261,39.67651
2026-02-18T06:58:55Z,524.00000,14.26795,39.67956
2026-02-18T06:59:15Z,525.00000,14.26795,39.67956
2026-02-18T06:59:35Z,520.00000,14.22789,39.73297
2026-02-18T06:59:55Z,520.00000,14.25460,39.77874
2026-02-18T07:00:15Z,522.00000,14.26795,39.71161
2026-02-18T07:00:35Z,527.00000,14.28130,39.66125
2026-02-18T07:00:55Z,526.00000,14.28664,39.69635
2026-02-18T07:01:15Z,524.00000,14.31067,39.60174
2026-02-18T07:01:35Z,526.00000,14.30800,39.56054
2026-02-18T07:01:55Z,522.00000,14.32135,39.55901
2026-02-18T07:02:15Z,519.00000,14.26261,39.54681
2026-02-18T07:02:35Z,521.00000,14.27596,39.59411
2026-02-18T07:02:55Z,522.00000,14.27596,39.59411
2026-02-18T07:03:15Z,519.00000,14.29465,39.56207
2026-02-18T07:03:35Z,518.00000,14.28397,39.55749
2026-02-18T07:03:55Z,521.00000,14.27596,39.57732
2026-02-18T07:04:15Z,518.00000,14.27062,39.57427
2026-02-18T07:04:35Z,513.00000,14.27062,39.62310
2026-02-18T07:04:55Z,513.00000,14.26261,39.59563
2026-02-18T07:05:15Z,511.00000,14.27062,39.54223
2026-02-18T07:05:35Z,515.00000,14.24392,39.59411
2026-02-18T07:05:55Z,515.00000,14.24659,39.55444
2026-02-18T07:06:15Z,516.00000,14.25994,39.60174
2026-02-18T07:06:35Z,518.00000,14.26795,39.53307
2026-02-18T07:06:55Z,516.00000,14.28931,39.54375
2026-02-18T07:07:15Z,521.00000,14.25460,39.55138
2026-02-18T07:07:35Z,522.00000,14.27062,39.52544
2026-02-18T07:07:55Z,521.00000,14.25193,39.50866
2026-02-18T07:08:15Z,519.00000,14.23056,39.57885
2026-02-18T07:08:35Z,523.00000,14.25460,39.55138
2026-02-18T07:08:55Z,519.00000,14.27596,39.47967
2026-02-18T07:09:15Z,518.00000,14.27062,39.44457
2026-02-18T07:09:35Z,516.00000,14.28397,39.41100
2026-02-18T07:09:55Z,520.00000,14.27863,39.40795
2026-02-18T07:10:15Z,520.00000,14.27062,39.46136
2026-02-18T07:10:35Z,521.00000,14.29465,39.44915
2026-02-18T07:10:55Z,520.00000,14.25994,39.42321
2026-02-18T07:11:15Z,521.00000,14.24125,39.34081
2026-02-18T07:11:35Z,523.00000,14.24125,39.42168
2026-02-18T07:11:55Z,523.00000,14.21721,39.40185
2026-02-18T07:12:15Z,520.00000,14.26528,39.40948
2026-02-18T07:12:35Z,517.00000,14.24659,39.44152
2026-02-18T07:12:55Z,519.00000,14.24125,39.55291
2026-02-18T07:13:15Z,516.00000,14.23857,39.52697
2026-02-18T07:13:35Z,514.00000,14.24926,39.54833
2026-02-18T07:13:55Z,510.00000,14.21721,39.51629
2026-02-18T07:14:15Z,511.00000,14.24125,39.56817
2026-02-18T07:14:35Z,510.00000,14.23056,39.51476
2026-02-18T07:14:55Z,510.00000,14.25460,39.51781
2026-02-18T07:15:15Z,507.00000,14.25727,39.52697
2026-02-18T07:15:35Z,507.00000,14.25994,39.55291
2026-02-18T07:15:55Z,503.00000,14.23323,39.57275
2026-02-18T07:16:15Z,500.00000,14.22522,39.57732
2026-02-18T07:16:35Z,504.00000,14.20653,39.59258
2026-02-18T07:16:55Z,506.00000,14.20653,39.60784
2026-02-18T07:17:15Z,508.00000,14.23056,39.61242
2026-02-18T07:17:35Z,507.00000,14.21988,39.55749
2026-02-18T07:17:55Z,508.00000,14.23857,39.47814
2026-02-18T07:18:15Z,506.00000,14.25460,39.53460
2026-02-18T07:18:35Z,504.00000,14.22789,39.48882
2026-02-18T07:18:55Z,503.00000,14.27329,39.48730
2026-02-18T07:19:15Z,507.00000,14.26795,39.48425
2026-02-18T07:19:35Z,507.00000,14.26261,39.41711
2026-02-18T07:19:55Z,506.00000,14.24659,39.44152
2026-02-18T07:20:15Z,506.00000,14.30266,39.41253
2026-02-18T07:20:35Z,505.00000,14.28664,39.38811
2026-02-18T07:20:55Z,503.00000,14.22522,39.34844
2026-02-18T07:21:15Z,507.00000,14.28130,39.33623
2026-02-18T07:21:35Z,504.00000,14.23323,39.36065
2026-02-18T07:21:55Z,508.00000,14.24392,39.38354
2026-02-18T07:22:15Z,507.00000,14.24125,39.37285
2026-02-18T07:22:35Z,503.00000,14.23323,39.40948
2026-02-18T07:22:55Z,504.00000,14.24392,39.36675
2026-02-18T07:23:15Z,506.00000,14.22789,39.43999
2026-02-18T07:23:35Z,507.00000,14.23056,39.43237
2026-02-18T07:23:55Z,511.00000,14.21988,39.49340
2026-02-18T07:24:15Z,510.00000,14.23056,39.46593
2026-02-18T07:24:35Z,507.00000,14.24659,39.49035
2026-02-18T07:24:55Z,507.00000,14.25460,39.43694
2026-02-18T07:25:15Z,510.00000,14.24392,39.44762
2026-02-18T07:25:35Z,510.00000,14.22789,39.47204
2026-02-18T07:25:55Z,508.00000,14.22789,39.45678
2026-02-18T07:26:15Z,511.00000,14.21721,39.40185
2026-02-18T07:26:35Z,511.00000,14.21187,39.51324
2026-02-18T07:26:55Z,508.00000,14.21988,39.55749
2026-02-18T07:27:15Z,507.00000,14.24926,39.49950
2026-02-18T07:27:35Z,511.00000,14.25460,39.55138
2026-02-18T07:27:55Z,515.00000,14.24926,39.51629
2026-02-18T07:28:15Z,509.00000,14.23056,39.48119
2026-02-18T07:28:35Z,509.00000,14.27329,39.43847
2026-02-18T07:28:55Z,505.00000,14.21988,39.49340
2026-02-18T07:29:15Z,507.00000,14.25460,39.50256
2026-02-18T07:29:35Z,506.00000,14.22789,39.47204
2026-02-18T07:29:55Z,507.00000,14.24926,39.49950
2026-02-18T07:30:15Z,504.00000,14.21721,39.53155
2026-02-18T07:30:35Z,503.00000,14.20653,39.51019
2026-02-18T07:30:55Z,506.00000,14.22255,39.51934
2026-02-18T07:31:15Z,505.00000,14.21721,39.54833
2026-02-18T07:31:35Z,507.00000,14.21988,39.57427
2026-02-18T07:31:55Z,504.00000,14.20653,39.67346
2026-02-18T07:32:15Z,507.00000,14.19585,39.62005
2026-02-18T07:32:35Z,509.00000,14.19585,39.68414
2026-02-18T07:32:55Z,512.00000,14.20920,39.68261
2026-02-18T07:33:15Z,516.00000,14.19852,39.66125
2026-02-18T07:33:35Z,515.00000,14.20920,39.65057
2026-02-18T07:33:55Z,515.00000,14.19585,39.68414
2026-02-18T07:34:15Z,507.00000,14.19585,39.66888
2026-02-18T07:34:35Z,507.00000,14.23323,39.63836
2026-02-18T07:34:55Z,508.00000,14.21721,39.63073
2026-02-18T07:35:15Z,508.00000,14.25460,39.63226
2026-02-18T07:35:35Z,509.00000,14.22789,39.60326
2026-02-18T07:35:55Z,505.00000,14.19585,39.63531
2026-02-18T07:36:15Z,504.00000,14.20920,39.65057
2026-02-18T07:36:35Z,506.00000,14.21187,39.65973
2026-02-18T07:36:55Z,505.00000,14.24392,39.54528
2026-02-18T07:37:15Z,506.00000,14.25994,39.58648
2026-02-18T07:37:35Z,507.00000,14.23056,39.54681
2026-02-18T07:37:55Z,508.00000,14.24125,39.56817
2026-02-18T07:38:15Z,507.00000,14.25193,39.62310
2026-02-18T07:38:35Z,508.00000,14.22255,39.61700
2026-02-18T07:38:55Z,505.00000,14.25460,39.56664
2026-02-18T07:39:15Z,506.00000,14.29198,39.56817
2026-02-18T07:39:35Z,504.00000,14.28130,39.58038
2026-02-18T07:39:55Z,507.00000,14.27062,39.60784
2026-02-18T07:40:15Z,509.00000,14.28130,39.53155
2026-02-18T07:40:35Z,508.00000,14.28130,39.49950
2026-02-18T07:40:55Z,512.00000,14.24659,39.58801
2026-02-18T07:41:15Z,510.00000,14.24659,39.55444
2026-02-18T07:41:35Z,511.00000,14.27596,39.47967
2026-02-18T07:41:55Z,507.00000,14.28664,39.53307
2026-02-18T07:42:15Z,508.00000,14.26261,39.56207
2026-02-18T07:42:35Z,508.00000,14.27329,39.55138
2026-02-18T07:42:55Z,510.00000,14.29465,39.49645
2026-02-18T07:43:15Z,513.00000,14.27596,39.51171
2026-02-18T07:43:35Z,515.00000,14.25460,39.45373
2026-02-18T07:43:55Z,516.00000,14.24392,39.49645
2026-02-18T07:44:15Z,517.00000,14.23857,39.42931
2026-02-18T07:44:35Z,515.00000,14.24392,39.39880
2026-02-18T07:44:55Z,514.00000,14.27329,39.37285
2026-02-18T07:45:15Z,515.00000,14.29198,39.37438
2026-02-18T07:45:35Z,515.00000,14.29465,39.33471
2026-02-18T07:45:55Z,517.00000,14.31067,39.26146
2026-02-18T07:46:15Z,516.00000,14.30266,39.26604
2026-02-18T07:46:35Z,513.00000,14.32403,39.27672
2026-02-18T07:46:55Z,515.00000,14.31067,39.27825
2026-02-18T07:47:15Z,515.00000,14.31601,39.33013
2026-02-18T07:47:35Z,516.00000,14.33738,39.27520
2026-02-18T07:47:55Z,519.00000,14.32403,39.21264
2026-02-18T07:48:15Z,523.00000,14.35607,39.25994
2026-02-18T07:48:35Z,526.00000,14.36942,39.25841
2026-02-18T07:48:55Z,528.00000,14.37209,39.25231
2026-02-18T07:49:18Z,530.00000,14.37209,39.26757
2026-02-18T07:49:35Z,531.00000,14.35340,39.26757
2026-02-18T07:49:55Z,532.00000,14.37209,39.22026
2026-02-18T07:50:15Z,530.00000,14.41215,39.16686
2026-02-18T07:50:35Z,529.00000,14.39612,39.19127
2026-02-18T07:50:55Z,530.00000,14.37743,39.18975
2026-02-18T07:51:15Z,529.00000,14.36141,39.19890
2026-02-18T07:51:35Z,527.00000,14.34806,39.15160
2026-02-18T07:51:55Z,528.00000,14.34806,39.16686
2026-02-18T07:52:15Z,529.00000,14.37209,39.09056
2026-02-18T07:52:35Z,527.00000,14.38811,39.11497
2026-02-18T07:52:55Z,528.00000,14.38277,39.07988
2026-02-18T07:53:15Z,531.00000,14.35874,39.12413
2026-02-18T07:53:35Z,526.00000,14.35607,39.13176
2026-02-18T07:53:55Z,528.00000,14.37209,39.10735
2026-02-18T07:54:15Z,528.00000,14.43351,39.04784
2026-02-18T07:54:35Z,530.00000,14.43084,39.02342
2026-02-18T07:54:55Z,527.00000,14.44419,38.97307
2026-02-18T07:55:18Z,527.00000,14.41215,39.03716
2026-02-18T07:55:35Z,525.00000,14.40948,39.01274
2026-02-18T07:55:55Z,522.00000,14.42016,38.95323
2026-02-18T07:56:15Z,516.00000,14.40146,38.95171
2026-02-18T07:56:35Z,514.00000,14.39612,38.99748
2026-02-18T07:56:55Z,513.00000,14.38277,38.96696
2026-02-18T07:57:15Z,515.00000,14.38277,38.95018
2026-02-18T07:57:35Z,517.00000,14.39345,38.90746
2026-02-18T07:57:55Z,513.00000,14.40146,38.90440
2026-02-18T07:58:15Z,514.00000,14.38544,38.87999
2026-02-18T07:58:35Z,513.00000,14.39345,38.86015
2026-02-18T07:58:55Z,510.00000,14.39078,38.84947
2026-02-18T07:59:15Z,509.00000,14.37209,38.86473
2026-02-18T07:59:35Z,513.00000,14.37476,38.80980
2026-02-18T07:59:55Z,511.00000,14.37476,38.82658
2026-02-18T08:00:15Z,514.00000,14.39879,38.82963
2026-02-18T08:00:35Z,514.00000,14.39345,38.84336
2026-02-18T08:00:55Z,515.00000,14.38544,38.81590
2026-02-18T08:01:15Z,515.00000,14.38544,38.76707
2026-02-18T08:01:35Z,513.00000,14.39345,38.82811
2026-02-18T08:01:55Z,514.00000,14.40948,38.85099
2026-02-18T08:02:15Z,511.00000,14.39345,38.81132
2026-02-18T08:02:35Z,512.00000,14.40146,38.80674
2026-02-18T08:02:55Z,511.00000,14.40146,38.82353
2026-02-18T08:03:15Z,511.00000,14.40948,38.83574
2026-02-18T08:03:35Z,513.00000,14.40681,38.89067
2026-02-18T08:03:55Z,510.00000,14.41482,38.87083
2026-02-18T08:04:15Z,511.00000,14.43618,38.88152
2026-02-18T08:04:35Z,511.00000,14.40146,38.88762
2026-02-18T08:04:55Z,513.00000,14.42016,38.85710
2026-02-18T08:05:15Z,515.00000,14.40948,38.85099
2026-02-18T08:05:35Z,520.00000,14.41215,38.82811
2026-02-18T08:05:55Z,519.00000,14.42283,38.81742
